type,t_ms,roll_deg,roll_ref_deg,gx_dps,gx_ref_dps,omega_ref,omega_l,omega_r,speed_fb_mps,speed_corr_deg,sequence
DATA,35434,-0.169116,0.300000,9.792813,1.782642,1.914280,1.912797,1.843016,0.019513,0.000000,479
DATA,35504,-0.234913,0.300000,11.805009,2.032672,1.783961,1.721282,1.881676,0.026314,0.000000,480
DATA,35574,0.102613,0.300000,9.853788,0.750070,1.284434,1.186538,1.842288,0.027473,0.000000,481
DATA,35644,-0.095243,0.300000,-10.634033,1.501925,1.344748,1.721494,0.826679,0.032142,0.000000,482
DATA,35714,-0.943124,0.300000,-17.219404,4.723871,1.705277,0.607432,1.999717,0.035514,0.000000,483
DATA,35784,-0.187811,0.300000,26.195263,1.853683,0.988849,0.859267,1.595124,0.030209,0.000000,484
DATA,35854,0.540892,0.300000,8.207446,-0.915388,0.034746,0.259110,0.244441,0.021505,0.000000,485
DATA,35924,1.567534,0.300000,25.402580,-4.816628,-1.636984,0.000000,-1.415539,0.008099,0.000000,486
DATA,35994,2.786922,0.300000,-14.109645,-9.450302,-3.111154,-2.226575,-2.272864,-0.008605,0.000000,487
DATA,36064,1.599015,0.300000,-28.926731,-4.936255,-3.076749,-2.901518,-2.912994,-0.017517,0.000000,488
DATA,36134,0.573756,0.300000,-8.012079,-1.040271,-2.577754,-2.705727,-2.452940,-0.027487,0.000000,489
DATA,36204,0.390058,0.300000,-6.182809,-0.342219,-2.222279,-2.449505,-2.042327,-0.034543,0.000000,490
DATA,36274,0.273664,0.300000,-6.609639,0.100076,-1.943398,-2.061279,-1.790433,-0.040240,0.000000,491
DATA,36344,0.265140,0.300000,-16.060865,0.132468,-1.550438,-1.723190,-1.995156,-0.040171,0.000000,492
DATA,36414,-0.761293,0.300000,-6.975493,4.032916,-0.889948,-0.699142,-1.256534,-0.037070,0.000000,493
DATA,36484,-0.076749,0.300000,28.939169,1.431646,-1.017976,-0.453453,-1.408133,-0.040043,0.000000,494
DATA,36554,-0.309753,0.300000,16.317205,2.317064,-0.995111,-0.448843,-0.690551,-0.038184,0.000000,495
DATA,36624,-0.751973,0.300000,14.305012,3.997499,-0.341050,-0.317909,-0.374052,-0.034080,0.000000,496
DATA,36694,-0.199778,0.300000,-22.585262,1.899157,-0.227069,-0.696012,-0.359485,-0.029075,0.000000,497
DATA,36764,-0.686904,0.300000,-12.951108,3.750236,0.707092,-0.155527,-0.225249,-0.020672,0.000000,498
DATA,36834,-0.760860,0.300000,10.707448,4.031267,1.539401,1.440011,1.223361,-0.008607,0.000000,499
DATA,36904,-0.788856,0.300000,20.097698,4.137655,1.645081,1.416112,1.451512,0.000250,0.000000,500
DATA,36974,-0.373731,0.300000,24.731848,2.560179,1.164976,0.954116,1.304561,0.003798,0.000000,501
DATA,37044,-0.068406,0.300000,10.585497,1.399945,0.700809,0.283263,1.770275,0.005065,0.000000,502
DATA,37114,1.053173,0.300000,8.817203,-2.862058,-0.692487,0.000000,0.195871,-0.000571,0.000000,503
DATA,37184,0.916642,0.300000,2.353782,-2.343240,-1.475980,-0.838066,-1.307975,-0.006275,0.000000,504
DATA,37254,0.831745,0.300000,7.292810,-2.020630,-1.831750,-1.187141,-1.331369,-0.013878,0.000000,505
DATA,37324,1.138030,0.300000,-8.499885,-3.184513,-2.085067,-1.562530,-1.968217,-0.021410,0.000000,506
DATA,37394,0.857613,0.300000,-12.280375,-2.118929,-1.831231,-2.097425,-1.477409,-0.024688,0.000000,507
DATA,37464,0.207205,0.300000,-12.280375,0.352623,-1.380937,-1.039057,-1.205135,-0.026076,0.000000,508
DATA,37534,0.506337,0.300000,-32.707218,-0.784078,-1.025789,-1.438826,-1.187645,-0.024793,0.000000,509
DATA,37604,-0.416060,0.300000,-2.951100,2.721031,-0.263258,-0.764200,-0.372360,-0.020745,0.000000,510
DATA,37674,-0.769994,0.300000,-16.426722,4.065980,0.504745,-0.169491,-0.130233,-0.014334,0.000000,511
DATA,37744,-2.081505,0.300000,-7.890128,9.049718,2.394383,1.695834,0.705237,0.001253,0.000000,512
DATA,37814,-1.366590,0.300000,14.365988,6.333043,2.640572,2.016720,2.067369,0.011167,0.000000,513
DATA,37884,-0.640514,0.300000,7.719640,3.573954,2.535940,2.349173,2.176026,0.021691,0.000000,514
DATA,37954,-0.924164,0.300000,17.109892,4.651823,2.554939,2.420274,2.578118,0.031487,0.000000,515
DATA,38024,0.288143,0.300000,19.183062,0.045059,1.935998,2.219512,2.252378,0.035015,0.000000,516
DATA,38094,0.065002,0.300000,-25.755997,0.892994,1.833285,1.460602,1.553338,0.041248,0.000000,517
DATA,38164,-0.084473,0.300000,12.719645,1.460999,1.797436,1.840834,1.907582,0.044157,0.000000,518
DATA,38234,0.692150,0.300000,-1.975489,-1.490169,1.400970,1.446261,1.427670,0.044595,0.000000,519
DATA,38304,0.025457,0.300000,8.634275,1.043263,1.460385,1.772293,1.884717,0.046475,0.000000,520
DATA,38374,0.263726,0.300000,11.073302,0.137840,1.152147,1.288110,1.210975,0.042552,0.000000,521
DATA,38444,0.877500,0.300000,-9.048665,-2.194499,0.430547,0.389437,0.391047,0.036381,0.000000,522
DATA,38514,0.706527,0.300000,6.317200,-1.544802,0.452662,0.403705,1.087083,0.034688,0.000000,523
DATA,38584,-0.287428,0.300000,-2.585246,2.232229,1.160212,0.377136,1.392025,0.037567,0.000000,524
DATA,38654,0.172040,0.300000,14.487939,0.486251,0.758096,0.957249,1.296463,0.032666,0.000000,525
DATA,38724,0.240687,0.300000,41.195274,0.225390,0.147092,0.889809,0.870546,0.024383,0.000000,526
DATA,38794,1.236611,0.300000,19.853796,-3.559120,-1.305781,-0.591889,-1.181229,0.012036,0.000000,527
DATA,38864,2.074324,0.300000,-20.024284,-6.742431,-2.318385,-1.832638,-1.699954,-0.001376,0.000000,528
DATA,38934,1.046033,0.300000,-20.877943,-2.834923,-2.095876,-1.918303,-2.233683,-0.007457,0.000000,529
